Month,Product,Region,Customer_Segment,Ad_Spend,Interest_Rate,Promotion_Active,Market_Index,Festive_Month,Previous_Month_Demand,Product_Demand
2023-05,Fixed Deposit,Tier 3,Salaried,80309,8.03,0,96.53,0,2096,680
2023-05,Fixed Deposit,Tier 3,Self-Employed,63463,15.67,0,104.7,0,2962,714
2023-05,Fixed Deposit,Tier 3,Student,76262,12.87,1,94.12,0,1675,767
2023-05,SIP,Tier 1,Salaried,59434,12.94,1,103.52,0,2908,938
2023-05,SIP,Tier 1,Self-Employed,91494,12.28,1,96.87,0,2148,813
2023-05,SIP,Tier 1,Student,43332,13.81,1,103.21,0,2025,849
2023-05,SIP,Tier 2,Salaried,37027,14.51,1,96,0,4280,853
2023-05,SIP,Tier 2,Self-Employed,39299,15.54,0,93.33,0,1045,440
2023-05,SIP,Tier 2,Student,85082,8.18,1,99.89,0,4993,1003
2023-05,SIP,Tier 3,Salaried,69840,6.15,1,105.18,0,3587,905
2023-05,SIP,Tier 3,Self-Employed,76830,12.83,0,106.65,0,2753,807
2023-05,SIP,Tier 3,Student,60755,10.48,0,93.31,0,2098,609
2023-06,Credit Card,Tier 1,Salaried,51256,9.55,0,106.66,0,2062,626
2023-06,Credit Card,Tier 1,Self-Employed,95707,8.66,1,93.93,0,1175,774
2023-06,Credit Card,Tier 1,Student,23288,12.14,1,109.37,0,3545,922
2023-06,Credit Card,Tier 2,Salaried,35251,7.9,0,96.03,0,3103,580
2023-06,Credit Card,Tier 2,Self-Employed,50733,6.93,0,101.49,0,2615,669
2023-06,Credit Card,Tier 2,Student,78178,13.96,1,98.47,0,4799,967
2023-06,Credit Card,Tier 3,Salaried,11132,7.97,0,100.9,0,3115,582
2023-06,Credit Card,Tier 3,Self-Employed,20931,14.21,1,92.49,0,1913,562
2023-06,Credit Card,Tier 3,Student,11044,8.18,1,102.57,0,3086,739
2023-06,Personal Loan,Tier 1,Salaried,31301,7.72,0,107.82,0,1670,657
2023-06,Personal Loan,Tier 1,Self-Employed,49390,15.92,0,93.67,0,1175,555
2023-06,Personal Loan,Tier 1,Student,33610,12.86,1,103.73,0,3542,945
2023-06,Personal Loan,Tier 2,Salaried,20195,8.75,0,105.61,0,4300,748
2023-06,Personal Loan,Tier 2,Self-Employed,99743,10.48,0,98.6,0,4830,785
2023-06,Personal Loan,Tier 2,Student,40562,11.73,1,108.72,0,4145,1036
2023-06,Personal Loan,Tier 3,Salaried,40544,15.53,1,104.75,0,1928,796
2023-06,Personal Loan,Tier 3,Self-Employed,69025,8.68,0,90.07,0,4185,756
2023-06,Personal Loan,Tier 3,Student,58270,9.16,1,90.56,0,4932,775
2023-06,Mutual Fund,Tier 1,Salaried,69473,10.58,0,106.46,0,1719,710
2023-06,Mutual Fund,Tier 1,Self-Employed,36498,10.05,1,93.48,0,3149,836
2023-06,Mutual Fund,Tier 1,Student,39545,15.1,0,93.55,0,1111,450
2023-06,Mutual Fund,Tier 2,Salaried,33525,6.77,0,103.26,0,2115,622
2023-06,Mutual Fund,Tier 2,Self-Employed,63028,6.84,1,105.9,0,4445,991
2023-06,Mutual Fund,Tier 2,Student,47420,15.64,1,104.69,0,1578,721
2023-06,Mutual Fund,Tier 3,Salaried,44929,8.72,0,94.08,0,3300,581
2023-06,Mutual Fund,Tier 3,Self-Employed,16041,9.99,0,102.59,0,2560,714
2023-06,Mutual Fund,Tier 3,Student,27548,15.06,0,106.42,0,2416,693
2023-06,Fixed Deposit,Tier 1,Salaried,11468,7.44,1,92.41,0,1046,641
2023-06,Fixed Deposit,Tier 1,Self-Employed,47841,9.06,0,98.92,0,3859,705
2023-06,Fixed Deposit,Tier 1,Student,10767,15.84,0,97.22,0,4044,545
2023-06,Fixed Deposit,Tier 2,Salaried,86870,7.28,1,100.7,0,1396,766
2023-06,Fixed Deposit,Tier 2,Self-Employed,77609,12.35,1,98.64,0,1810,907
2023-06,Fixed Deposit,Tier 2,Student,82377,14.91,1,98.22,0,1449,704
2023-06,Fixed Deposit,Tier 3,Salaried,69238,15.1,1,92.89,0,1615,801
2023-06,Fixed Deposit,Tier 3,Self-Employed,48445,12.44,0,94.73,0,4697,740
2023-06,Fixed Deposit,Tier 3,Student,47755,12.22,1,93.25,0,2352,748
2023-06,SIP,Tier 1,Salaried,91171,13.17,0,98.14,0,3766,813
2023-06,SIP,Tier 1,Self-Employed,79959,12.9,0,90.4,0,3073,579
2023-06,SIP,Tier 1,Student,59853,11.25,1,90.15,0,1166,760
2023-06,SIP,Tier 2,Salaried,96184,7.46,0,104.64,0,1366,684
2023-06,SIP,Tier 2,Self-Employed,14886,9.83,1,94.22,0,2668,711
2023-06,SIP,Tier 2,Student,49643,6.69,0,98.31,0,3581,639
2023-06,SIP,Tier 3,Salaried,86448,11.41,0,99.76,0,2777,768
2023-06,SIP,Tier 3,Self-Employed,18989,15.12,0,109.91,0,4737,873
2023-06,SIP,Tier 3,Student,75472,7.31,1,108.34,0,3605,977
2023-07,Credit Card,Tier 1,Salaried,92597,6.01,1,101.72,0,2095,900
2023-07,Credit Card,Tier 1,Self-Employed,73248,10.64,0,95.01,0,2997,742
2023-07,Credit Card,Tier 1,Student,25605,15.52,0,108.7,0,4981,730
2023-07,Credit Card,Tier 2,Salaried,81218,7.29,0,92.99,0,1600,675
2023-07,Credit Card,Tier 2,Self-Employed,32760,7.82,0,94.41,0,1078,475
2023-07,Credit Card,Tier 2,Student,49832,15.27,0,108.65,0,1802,729
2023-07,Credit Card,Tier 3,Salaried,74510,6.28,0,103.33,0,4503,967
2023-07,Credit Card,Tier 3,Self-Employed,77906,10.3,0,93.5,0,1132,561
2023-07,Credit Card,Tier 3,Student,16794,8.89,1,105.54,0,4162,893
2023-07,Personal Loan,Tier 1,Salaried,93996,14.92,0,100.18,0,2316,802
2023-07,Personal Loan,Tier 1,Self-Employed,42463,15.88,0,100.67,0,1138,526
2023-07,Personal Loan,Tier 1,Student,72637,14.46,1,95.63,0,1827,764
2023-07,Personal Loan,Tier 2,Salaried,57657,15.25,1,107.59,0,2215,934
2023-07,Personal Loan,Tier 2,Self-Employed,85839,8.99,1,90.14,0,3213,768
2023-07,Personal Loan,Tier 2,Student,11906,10.08,0,93.19,0,2357,447
2023-07,Personal Loan,Tier 3,Salaried,91199,6.45,0,102.66,0,4985,961
2023-07,Personal Loan,Tier 3,Self-Employed,83302,7.34,0,98.01,0,4433,853
2023-07,Personal Loan,Tier 3,Student,78607,6.37,1,107.95,0,3686,1061
2023-07,Mutual Fund,Tier 1,Salaried,72119,9.41,0,106.51,0,2739,892
2023-07,Mutual Fund,Tier 1,Self-Employed,70663,11.42,0,107,0,1392,707
2023-07,Mutual Fund,Tier 1,Student,96282,7.83,0,93,0,3775,830
2023-07,Mutual Fund,Tier 2,Salaried,84400,8.74,1,90.34,0,3267,928
2023-07,Mutual Fund,Tier 2,Self-Employed,18222,11.03,0,90.28,0,1616,390
2023-07,Mutual Fund,Tier 2,Student,78322,6.5,0,106.45,0,2412,888
2023-07,Mutual Fund,Tier 3,Salaried,33806,14.18,1,103.69,0,4457,926
2023-07,Mutual Fund,Tier 3,Self-Employed,62127,8.1,0,92.99,0,3784,602
2023-07,Mutual Fund,Tier 3,Student,80404,14.72,1,102.16,0,1824,864
2023-07,Fixed Deposit,Tier 1,Salaried,12017,12.27,0,90.63,0,1949,496
2023-07,Fixed Deposit,Tier 1,Self-Employed,91787,15.79,0,94.13,0,4175,814
2023-07,Fixed Deposit,Tier 1,Student,45031,11.47,1,106.3,0,3931,917
2023-07,Fixed Deposit,Tier 2,Salaried,98780,14.53,0,109.26,0,3303,893
2023-07,Fixed Deposit,Tier 2,Self-Employed,53822,10.48,1,104.4,0,4455,1048
2023-07,Fixed Deposit,Tier 2,Student,70091,9.56,1,103.94,0,3878,943
2023-07,Fixed Deposit,Tier 3,Salaried,91103,13.14,1,106.04,0,1145,790
2023-07,Fixed Deposit,Tier 3,Self-Employed,39187,11.94,1,95.78,0,4298,769
2023-07,Fixed Deposit,Tier 3,Student,87462,14.53,0,100.12,0,2176,632
2023-07,SIP,Tier 1,Salaried,34976,10.75,0,109.01,0,3445,770
2023-07,SIP,Tier 1,Self-Employed,73645,14.48,0,96.82,0,3513,768
2023-07,SIP,Tier 1,Student,90317,14.47,0,101.08,0,2096,783
2023-07,SIP,Tier 2,Salaried,11951,10.92,0,108.36,0,1325,638
2023-07,SIP,Tier 2,Self-Employed,18804,11.28,0,92.14,0,2225,500
2023-07,SIP,Tier 2,Student,15972,7.06,1,93.38,0,2788,745
2023-07,SIP,Tier 3,Salaried,54912,6.35,1,107.55,0,3063,1023
2023-07,SIP,Tier 3,Self-Employed,53005,9.57,0,103.45,0,3275,672
2023-07,SIP,Tier 3,Student,85039,8.43,1,95.52,0,4736,934
2023-08,Credit Card,Tier 1,Salaried,38251,12.64,1,98.38,0,2989,798
2023-08,Credit Card,Tier 1,Self-Employed,88816,13.23,0,94.1,0,3273,790
2023-08,Credit Card,Tier 1,Student,20702,10.63,0,93.96,0,4253,738
2023-08,Credit Card,Tier 2,Salaried,98877,14.21,0,96.38,0,1990,618
2023-08,Credit Card,Tier 2,Self-Employed,94585,8.68,1,99.86,0,3815,1070
2023-08,Credit Card,Tier 2,Student,23335,15.44,1,104.7,0,4258,810
2023-08,Credit Card,Tier 3,Salaried,66947,11.45,1,108.29,0,1136,829
2023-08,Credit Card,Tier 3,Self-Employed,19107,13.29,1,91.04,0,3100,678
2023-08,Credit Card,Tier 3,Student,62066,9.83,0,106.05,0,4567,862
2023-08,Personal Loan,Tier 1,Salaried,88422,7.15,0,95.69,0,2636,793
2023-08,Personal Loan,Tier 1,Self-Employed,93569,7.95,1,90.36,0,1270,795
2023-08,Personal Loan,Tier 1,Student,67557,15.33,0,106.99,0,3930,798
2023-08,Personal Loan,Tier 2,Salaried,45739,9.62,0,104.81,0,2162,616
2023-08,Personal Loan,Tier 2,Self-Employed,25357,11.12,1,98.07,0,1904,759
2023-08,Personal Loan,Tier 2,Student,37499,11.4,0,104.5,0,3999,817
2023-08,Personal Loan,Tier 3,Salaried,51034,6.32,0,104.91,0,2038,668
2023-08,Personal Loan,Tier 3,Self-Employed,93029,10.93,1,96.02,0,1817,882
2023-08,Personal Loan,Tier 3,Student,68436,8.55,1,99,0,4704,983
2023-08,Mutual Fund,Tier 1,Salaried,97458,6.56,1,96.05,0,4015,953
2023-08,Mutual Fund,Tier 1,Self-Employed,69946,7.6,1,100.54,0,3114,951
2023-08,Mutual Fund,Tier 1,Student,39283,11.72,1,96.38,0,1406,760
2023-08,Mutual Fund,Tier 2,Salaried,28256,10.99,1,109.4,0,3475,976
2023-08,Mutual Fund,Tier 2,Self-Employed,52399,13.88,0,91.8,0,4354,652
2023-08,Mutual Fund,Tier 2,Student,86631,12.97,1,93.98,0,4751,881
2023-08,Mutual Fund,Tier 3,Salaried,84702,12.92,1,92.82,0,3321,792
2023-08,Mutual Fund,Tier 3,Self-Employed,31323,8.09,1,102.22,0,3758,932
2023-08,Mutual Fund,Tier 3,Student,69274,12.5,0,105.35,0,2065,659
2023-08,Fixed Deposit,Tier 1,Salaried,86154,9.37,1,105.78,0,4719,1074
2023-08,Fixed Deposit,Tier 1,Self-Employed,94085,7.23,1,94.87,0,3147,812
2023-08,Fixed Deposit,Tier 1,Student,43760,14.03,1,100.4,0,3110,900
2023-08,Fixed Deposit,Tier 2,Salaried,64712,13.81,0,104.14,0,4163,875
2023-08,Fixed Deposit,Tier 2,Self-Employed,56950,7.06,1,93.53,0,1485,769
2023-08,Fixed Deposit,Tier 2,Student,15609,13.81,1,100.06,0,2765,806
2023-08,Fixed Deposit,Tier 3,Salaried,23163,7.74,1,109.44,0,2618,905
2023-08,Fixed Deposit,Tier 3,Self-Employed,84599,14.67,0,103.32,0,3502,813
2023-08,Fixed Deposit,Tier 3,Student,19505,11.44,1,100.01,0,2138,678
2023-08,SIP,Tier 1,Salaried,47679,7.88,0,104.4,0,4691,758
2023-08,SIP,Tier 1,Self-Employed,25762,14.92,0,96.75,0,2639,549
2023-08,SIP,Tier 1,Student,11214,9.89,0,102.39,0,1212,579
2023-08,SIP,Tier 2,Salaried,87806,15.91,1,92.41,0,2821,732
2023-08,SIP,Tier 2,Self-Employed,23777,14.43,1,91.02,0,4845,783
2023-08,SIP,Tier 2,Student,33290,9.03,0,108.82,0,4329,836
2023-08,SIP,Tier 3,Salaried,67089,10.53,1,101.82,0,1182,907
2023-08,SIP,Tier 3,Self-Employed,97908,12.22,0,106.87,0,2259,842
2023-08,SIP,Tier 3,Student,22178,11.09,0,104.27,0,3336,637
2023-09,Credit Card,Tier 1,Salaried,77359,14.68,1,100.71,0,3345,902
2023-09,Credit Card,Tier 1,Self-Employed,77313,15.52,0,109.85,0,2777,738
2023-09,Credit Card,Tier 1,Student,17490,9.5,0,104.04,0,2325,565
2023-09,Credit Card,Tier 2,Salaried,69055,10.43,0,102.62,0,2325,665
2023-09,Credit Card,Tier 2,Self-Employed,62021,11.04,1,97.35,0,4935,917
2023-09,Credit Card,Tier 2,Student,28302,9.62,0,99.68,0,2397,533
2023-09,Credit Card,Tier 3,Salaried,20683,7.94,0,101.54,0,3900,808
2023-09,Credit Card,Tier 3,Self-Employed,21017,12.85,0,100.19,0,1064,451
2023-09,Credit Card,Tier 3,Student,88648,10.26,1,93.87,0,1368,877
2023-09,Personal Loan,Tier 1,Salaried,64154,10.67,0,94.75,0,3264,595
2023-09,Personal Loan,Tier 1,Self-Employed,77005,11.38,0,98.43,0,4789,775
2023-09,Personal Loan,Tier 1,Student,32912,7.9,1,108.01,0,1779,779
2023-09,Personal Loan,Tier 2,Salaried,29276,12.72,1,106.49,0,1707,746
2023-09,Personal Loan,Tier 2,Self-Employed,46486,8.74,0,103.96,0,4641,812
2023-09,Personal Loan,Tier 2,Student,42959,6.07,1,90.2,0,2018,662
2023-09,Personal Loan,Tier 3,Salaried,37197,15.68,1,109.1,0,1353,780
2023-09,Personal Loan,Tier 3,Self-Employed,64646,6.65,1,108.12,0,3177,1026
2023-09,Personal Loan,Tier 3,Student,84353,11.82,0,102.64,0,1743,655
2023-09,Mutual Fund,Tier 1,Salaried,21539,15.16,0,96.77,0,4807,686
2023-09,Mutual Fund,Tier 1,Self-Employed,25629,8.09,0,104.36,0,3668,667
2023-09,Mutual Fund,Tier 1,Student,77300,15.68,0,92.12,0,4724,788
2023-09,Mutual Fund,Tier 2,Salaried,78906,6.28,0,107.84,0,3886,964
2023-09,Mutual Fund,Tier 2,Self-Employed,13650,15.92,0,95.6,0,4057,591
2023-09,Mutual Fund,Tier 2,Student,42125,12.49,1,105,0,3029,853
2023-09,Mutual Fund,Tier 3,Salaried,59961,10.43,1,99.96,0,3799,942
2023-09,Mutual Fund,Tier 3,Self-Employed,99494,15.19,0,103.68,0,3682,856
2023-09,Mutual Fund,Tier 3,Student,48931,15.6,1,107.77,0,4575,1011
2023-09,Fixed Deposit,Tier 1,Salaried,63413,10.14,0,108.81,0,2625,853
2023-09,Fixed Deposit,Tier 1,Self-Employed,95435,14.57,0,92.51,0,2958,760
2023-09,Fixed Deposit,Tier 1,Student,56936,13.35,0,100.1,0,3681,802
2023-09,Fixed Deposit,Tier 2,Salaried,30595,6.58,1,101.73,0,4320,872
2023-09,Fixed Deposit,Tier 2,Self-Employed,46495,13.67,1,99.86,0,3803,848
2023-09,Fixed Deposit,Tier 2,Student,98478,15.41,1,99.82,0,2524,885
2023-09,Fixed Deposit,Tier 3,Salaried,43349,11.62,0,97.57,0,4385,809
2023-09,Fixed Deposit,Tier 3,Self-Employed,17213,13.14,1,104.46,0,3738,827
2023-09,Fixed Deposit,Tier 3,Student,14134,7.44,1,109.38,0,2127,901
2023-09,SIP,Tier 1,Salaried,22062,8.88,1,106.82,0,1966,837
2023-09,SIP,Tier 1,Self-Employed,73600,6.33,0,108.13,0,4718,949
2023-09,SIP,Tier 1,Student,59112,13.21,0,90.82,0,2441,594
2023-09,SIP,Tier 2,Salaried,11067,12.91,1,108.98,0,4465,918
2023-09,SIP,Tier 2,Self-Employed,25187,13.02,0,100.76,0,1442,525
2023-09,SIP,Tier 2,Student,61514,15.47,0,103.16,0,4977,736
2023-09,SIP,Tier 3,Salaried,27221,15.69,1,103,0,1995,755
2023-09,SIP,Tier 3,Self-Employed,51831,11.28,0,104.55,0,1322,639
2023-09,SIP,Tier 3,Student,85956,12.23,0,109.41,0,1783,893
2023-10,Credit Card,Tier 1,Salaried,58367,15.51,1,106.73,1,2535,1159
2023-10,Credit Card,Tier 1,Self-Employed,42624,12.04,1,104.12,1,3870,1137
2023-10,Credit Card,Tier 1,Student,22336,15.66,0,107.83,1,1310,734
2023-10,Credit Card,Tier 2,Salaried,45454,11.24,0,94.02,1,3272,936
2023-10,Credit Card,Tier 2,Self-Employed,63015,6.1,1,103.17,1,4523,1287
2023-10,Credit Card,Tier 2,Student,86428,14.55,1,108.46,1,1343,1080
2023-10,Credit Card,Tier 3,Salaried,15409,13.99,0,107.09,1,4773,1010
2023-10,Credit Card,Tier 3,Self-Employed,66862,13.27,0,100.74,1,2569,905
2023-10,Credit Card,Tier 3,Student,36442,10.72,0,93.74,1,4660,825
2023-10,Personal Loan,Tier 1,Salaried,25764,6.25,0,91.6,1,4975,861
2023-10,Personal Loan,Tier 1,Self-Employed,16372,11.55,1,92.31,1,1572,751
2023-10,Personal Loan,Tier 1,Student,23894,15.25,0,103.39,1,4740,948
2023-10,Personal Loan,Tier 2,Salaried,59510,13.15,1,93.77,1,4696,1031
2023-10,Personal Loan,Tier 2,Self-Employed,63412,9.36,1,99.9,1,2176,1063
2023-10,Personal Loan,Tier 2,Student,51152,11.03,1,104.87,1,1138,1094
2023-10,Personal Loan,Tier 3,Salaried,56412,10.84,0,90.17,1,3513,765
2023-10,Personal Loan,Tier 3,Self-Employed,71914,11.54,1,105.1,1,4044,1242
2023-10,Personal Loan,Tier 3,Student,47684,11.94,0,93.68,1,2526,783
2023-10,Mutual Fund,Tier 1,Salaried,97700,11.6,0,96.82,1,1665,970
2023-10,Mutual Fund,Tier 1,Self-Employed,99766,6.06,1,93.39,1,3896,1195
2023-10,Mutual Fund,Tier 1,Student,43837,13.07,1,91.2,1,1412,761
2023-10,Mutual Fund,Tier 2,Salaried,64615,11.03,0,108.84,1,2102,952
2023-10,Mutual Fund,Tier 2,Self-Employed,56715,11.02,1,98.21,1,4162,1138
2023-10,Mutual Fund,Tier 2,Student,74800,8.87,0,105.81,1,2407,960
2023-10,Mutual Fund,Tier 3,Salaried,99922,9.84,0,99.66,1,1994,893
2023-10,Mutual Fund,Tier 3,Self-Employed,31182,7.18,1,105.38,1,3986,1173
2023-10,Mutual Fund,Tier 3,Student,29239,11.33,0,108.89,1,1447,947
2023-10,Fixed Deposit,Tier 1,Salaried,15752,10.75,1,92.58,1,3501,927
2023-10,Fixed Deposit,Tier 1,Self-Employed,79847,13.82,0,107.39,1,2209,910
2023-10,Fixed Deposit,Tier 1,Student,30800,7.02,1,103.26,1,4736,1169
2023-10,Fixed Deposit,Tier 2,Salaried,25438,11.02,0,96.11,1,3917,949
2023-10,Fixed Deposit,Tier 2,Self-Employed,23026,11.41,1,109.45,1,2977,1147
2023-10,Fixed Deposit,Tier 2,Student,41498,9.46,1,103.99,1,4722,1096
2023-10,Fixed Deposit,Tier 3,Salaried,11587,11.49,0,100.49,1,1313,819
2023-10,Fixed Deposit,Tier 3,Self-Employed,81319,10.56,0,101.75,1,4849,1156
2023-10,Fixed Deposit,Tier 3,Student,45201,13.56,0,102.04,1,1197,768
2023-10,SIP,Tier 1,Salaried,60231,8.68,0,95.26,1,1603,846
2023-10,SIP,Tier 1,Self-Employed,56501,12.86,1,98.62,1,1910,1025
2023-10,SIP,Tier 1,Student,22881,9.21,1,98.58,1,3131,934
2023-10,SIP,Tier 2,Salaried,17833,7.5,1,92.7,1,4466,962
2023-10,SIP,Tier 2,Self-Employed,88113,9.59,0,96.93,1,4219,968
2023-10,SIP,Tier 2,Student,80102,9.06,1,96.64,1,1789,1067
2023-10,SIP,Tier 3,Salaried,21345,13.93,1,96.91,1,2293,841
2023-10,SIP,Tier 3,Self-Employed,54484,6.42,1,92.63,1,2484,900
2023-10,SIP,Tier 3,Student,39377,11.28,1,107.52,1,3634,1207
2023-11,Credit Card,Tier 1,Salaried,35762,9.09,0,100.59,1,2589,799
2023-11,Credit Card,Tier 1,Self-Employed,65283,13.99,1,94.36,1,3478,969
2023-11,Credit Card,Tier 1,Student,95853,8.84,1,104.82,1,4442,1295
2023-11,Credit Card,Tier 2,Salaried,10055,12.1,1,95.89,1,1669,870
2023-11,Credit Card,Tier 2,Self-Employed,35318,6.04,0,96.06,1,1801,800
2023-11,Credit Card,Tier 2,Student,13632,13.98,1,100.9,1,3403,1009
2023-11,Credit Card,Tier 3,Salaried,71607,9.39,0,94.64,1,3197,947
2023-11,Credit Card,Tier 3,Self-Employed,70107,7.3,0,98.3,1,3770,922
2023-11,Credit Card,Tier 3,Student,39309,8.44,1,95.82,1,1896,953
2023-11,Personal Loan,Tier 1,Salaried,10486,14.28,0,90.7,1,1191,577
2023-11,Personal Loan,Tier 1,Self-Employed,74839,6.9,0,107.16,1,1238,867
2023-11,Personal Loan,Tier 1,Student,82379,8.24,0,98.33,1,2527,964
2023-11,Personal Loan,Tier 2,Salaried,87400,7.78,0,94.76,1,3753,1046
2023-11,Personal Loan,Tier 2,Self-Employed,28976,13.64,0,101.4,1,4064,930
2023-11,Personal Loan,Tier 2,Student,41113,15.95,0,98.68,1,2646,735
2023-11,Personal Loan,Tier 3,Salaried,81492,8.87,1,100.37,1,4286,1156
2023-11,Personal Loan,Tier 3,Self-Employed,80199,6.01,0,93.51,1,4973,1032
2023-11,Personal Loan,Tier 3,Student,35761,15.99,1,91.26,1,1224,765
2023-11,Mutual Fund,Tier 1,Salaried,94667,7.64,0,109.45,1,4133,1144
2023-11,Mutual Fund,Tier 1,Self-Employed,60617,15.75,1,102.21,1,2543,1094
2023-11,Mutual Fund,Tier 1,Student,52531,7.13,1,106.13,1,4279,1144
2023-11,Mutual Fund,Tier 2,Salaried,47289,6.15,0,109.79,1,2129,1034
2023-11,Mutual Fund,Tier 2,Self-Employed,28385,10.26,0,100.06,1,3947,990
2023-11,Mutual Fund,Tier 2,Student,32419,14.75,0,108.82,1,1109,909
2023-11,Mutual Fund,Tier 3,Salaried,67888,11.51,0,96.66,1,2875,852
2023-11,Mutual Fund,Tier 3,Self-Employed,71772,9.17,1,95.2,1,1539,898
2023-11,Mutual Fund,Tier 3,Student,48383,7.88,0,100.54,1,3956,1001
2023-11,Fixed Deposit,Tier 1,Salaried,46490,12.28,1,99.29,1,3170,995
2023-11,Fixed Deposit,Tier 1,Self-Employed,49710,14.18,0,98.53,1,1916,767
2023-11,Fixed Deposit,Tier 1,Student,45524,7,0,90.26,1,4091,810
2023-11,Fixed Deposit,Tier 2,Salaried,27352,11.09,0,94.71,1,2077,771
2023-11,Fixed Deposit,Tier 2,Self-Employed,35368,11.98,1,99.64,1,4529,1016
2023-11,Fixed Deposit,Tier 2,Student,57965,13.48,1,106.22,1,4777,1130
2023-11,Fixed Deposit,Tier 3,Salaried,35705,7.24,0,98.1,1,1431,736
2023-11,Fixed Deposit,Tier 3,Self-Employed,97948,9.88,1,108.37,1,4629,1279
2023-11,Fixed Deposit,Tier 3,Student,29569,9.9,1,102.38,1,3676,1009
2023-11,SIP,Tier 1,Salaried,29731,11.86,1,93.34,1,3889,975
2023-11,SIP,Tier 1,Self-Employed,97193,11.14,1,93.87,1,2577,1023
2023-11,SIP,Tier 1,Student,17612,11.99,1,107.1,1,2646,1039
2023-11,SIP,Tier 2,Salaried,28706,13.81,0,92.14,1,3524,759
2023-11,SIP,Tier 2,Self-Employed,30431,8.75,1,102.58,1,2734,1082
2023-11,SIP,Tier 2,Student,80199,15.09,0,106.29,1,4497,1140
2023-11,SIP,Tier 3,Salaried,50931,9.03,0,96.3,1,2729,899
2023-11,SIP,Tier 3,Self-Employed,42328,15.58,0,98.55,1,3846,868
2023-11,SIP,Tier 3,Student,28847,9.4,1,95.7,1,4183,1119
2023-12,Credit Card,Tier 1,Salaried,23541,7.91,1,104.08,1,3468,1075
2023-12,Credit Card,Tier 1,Self-Employed,69072,8.06,0,100.71,1,1381,910
2023-12,Credit Card,Tier 1,Student,17086,15.32,1,92.13,1,3960,988
2023-12,Credit Card,Tier 2,Salaried,35025,12.59,0,108.02,1,2297,821
2023-12,Credit Card,Tier 2,Self-Employed,45233,10.83,0,106.13,1,4753,1120
2023-12,Credit Card,Tier 2,Student,19425,10.22,0,103.61,1,3759,946
2023-12,Credit Card,Tier 3,Salaried,10002,8.63,0,97.13,1,1227,753
2023-12,Credit Card,Tier 3,Self-Employed,81309,14.51,1,108.07,1,4748,1296
2023-12,Credit Card,Tier 3,Student,19491,8.15,0,97.59,1,1947,806
2023-12,Personal Loan,Tier 1,Salaried,38314,11.31,1,98.24,1,3987,998
2023-12,Personal Loan,Tier 1,Self-Employed,19967,7.72,1,101.32,1,3883,1096
2023-12,Personal Loan,Tier 1,Student,38876,12.56,1,102.98,1,1076,895
2023-12,Personal Loan,Tier 2,Salaried,84495,14.62,1,91.87,1,4547,1048
2023-12,Personal Loan,Tier 2,Self-Employed,13346,6.53,0,99.5,1,2465,739
2023-12,Personal Loan,Tier 2,Student,43012,9.83,1,96.2,1,4641,1121
2023-12,Personal Loan,Tier 3,Salaried,27276,6.05,0,101.33,1,3960,986
2023-12,Personal Loan,Tier 3,Self-Employed,60621,8.29,0,109.47,1,1655,1050
2023-12,Personal Loan,Tier 3,Student,89071,15.08,1,90.14,1,2291,951
2023-12,Mutual Fund,Tier 1,Salaried,49994,12.77,0,97.5,1,1560,739
2023-12,Mutual Fund,Tier 1,Self-Employed,66565,10,0,108.66,1,1849,953
2023-12,Mutual Fund,Tier 1,Student,85542,14.43,0,107.01,1,2486,1091
2023-12,Mutual Fund,Tier 2,Salaried,97310,7.99,1,101.54,1,1941,1200
2023-12,Mutual Fund,Tier 2,Self-Employed,94216,11.47,0,93.35,1,2725,851
2023-12,Mutual Fund,Tier 2,Student,22213,7.32,0,93.88,1,4091,783
2023-12,Mutual Fund,Tier 3,Salaried,42583,9.53,0,106.85,1,4414,1058
2023-12,Mutual Fund,Tier 3,Self-Employed,29510,6.4,1,93.15,1,2199,933
2023-12,Mutual Fund,Tier 3,Student,87116,8.41,1,103.88,1,1309,999
2023-12,Fixed Deposit,Tier 1,Salaried,56371,11.8,0,99.11,1,1009,743
2023-12,Fixed Deposit,Tier 1,Self-Employed,48374,12.22,0,103.23,1,4018,980
2023-12,Fixed Deposit,Tier 1,Student,96148,13.67,0,97.74,1,1270,874
2023-12,Fixed Deposit,Tier 2,Salaried,90758,8.41,1,94.97,1,1328,1026
2023-12,Fixed Deposit,Tier 2,Self-Employed,79672,8.8,1,104.18,1,3810,1240
2023-12,Fixed Deposit,Tier 2,Student,81688,15.03,0,97.13,1,4123,902
2023-12,Fixed Deposit,Tier 3,Salaried,99792,9.1,0,105.85,1,2703,1001
2023-12,Fixed Deposit,Tier 3,Self-Employed,46558,6.4,1,102.34,1,1663,1080
2023-12,Fixed Deposit,Tier 3,Student,97794,12.67,1,95.19,1,3045,1094
2023-12,SIP,Tier 1,Salaried,98427,14.63,1,95.3,1,2515,1014
2023-12,SIP,Tier 1,Self-Employed,95843,8.66,0,97.9,1,2343,969
2023-12,SIP,Tier 1,Student,16449,15.33,0,103.76,1,2375,888
2023-12,SIP,Tier 2,Salaried,85008,7.35,0,107.57,1,1388,982
2023-12,SIP,Tier 2,Self-Employed,34722,10.84,1,99.27,1,3191,949
2023-12,SIP,Tier 2,Student,76945,8.47,0,98.08,1,4416,1056
